east,north,height,cat
8.7072419,39.66896867,27.40161498,33
8.70723773,39.66897776,27.34250714,33
8.70723357,39.66898684,27.28162668,33
8.7072294,39.66899593,27.21897359,33
8.70722524,39.66900502,27.15454789,33
8.70722107,39.66901411,27.08834956,33
8.7072169,39.6690232,27.02037861,33
8.70721274,39.66903229,27.05562129,33
8.70720857,39.66904138,27.11801972,33
8.7072044,39.66905047,27.18457241,33
8.70720024,39.66905955,27.24935249,33
8.70719607,39.66906864,27.31235994,33
8.70719191,39.66907773,27.37359477,33
8.70718774,39.66908682,27.43305697,33
8.70718357,39.66909591,27.49074656,33
8.70717941,39.669105,27.54666353,33
8.70717524,39.66911409,27.60080787,33
8.70717107,39.66912318,27.65317959,33
8.70716691,39.66913226,27.70377869,33
8.70716274,39.66914135,27.75260517,33
8.70715858,39.66915044,27.79965903,33
8.70715441,39.66915953,27.84494026,33
8.70715024,39.66916862,27.88844888,33
8.70714608,39.66917771,27.93018487,33
8.70714191,39.6691868,27.97014824,33
8.70713774,39.66919589,28,33
8.70713358,39.66920497,28,33
8.70712941,39.66921406,28,33
8.70712524,39.66922315,28,33
8.70712108,39.66923224,28,33
8.70711691,39.66924133,28,33
8.70711275,39.66925042,28,33
8.70710858,39.66925951,28,33
8.70710441,39.6692686,28,33
8.70710025,39.66927768,28,33
8.70709608,39.66928677,28,33
8.70709191,39.66929586,28,33
8.70708775,39.66930495,28,33
8.70708358,39.66931404,28,33
8.70707942,39.66932313,28,33
8.70707525,39.66933222,28,33
8.70707108,39.66934131,28,33
8.70706692,39.66935039,28,33
8.70706275,39.66935948,28,33
8.70705858,39.66936857,28,33
8.70705442,39.66937766,28,33
8.70705025,39.66938675,28,33
8.70704609,39.66939584,28,33
8.70704192,39.66940493,28,33
8.70703775,39.66941402,28,33
8.70703359,39.6694231,28,33
8.70702942,39.66943219,28,33
8.70702525,39.66944128,28,33
8.70702109,39.66945037,28,33
8.70701692,39.66945946,28,33
8.70701276,39.66946855,28,33
8.70700859,39.66947764,28,33
8.70700442,39.66948673,28,33
8.70700026,39.66949581,28,33
8.70699609,39.6695049,28,33
8.70699192,39.66951399,28,33
8.70698776,39.66952308,28,33
8.70698359,39.66953217,28,33
8.70697942,39.66954126,28,33
8.70697526,39.66955035,28,33
8.70697109,39.66955944,28,33
8.70696693,39.66956852,28,33
8.70696276,39.66957761,28,33
8.70695859,39.6695867,28,33
8.70695443,39.66959579,28,33
8.70695026,39.66960488,28,33
8.70694609,39.66961397,28,33
8.70694193,39.66962306,28,33
8.70693776,39.66963215,28,33
8.7069336,39.66964123,28,33
8.70692943,39.66965032,28,33
8.70692526,39.66965941,28,33
8.7069211,39.6696685,28,33
8.70691693,39.66967759,28,33
8.70691276,39.66968668,28,33
8.7069086,39.66969577,28,33
8.70690443,39.66970486,28,33
8.70690027,39.66971394,28,33
8.7068961,39.66972303,28,33
8.70689193,39.66973212,28,33
8.70688777,39.66974121,28,33
8.7068836,39.6697503,28,33
8.70687943,39.66975939,28,33
8.70687527,39.66976848,28,33
8.7068711,39.66977757,28,33
8.70686694,39.66978665,28,33
8.70686277,39.66979574,28,33
8.7068586,39.66980483,28,33
8.70685444,39.66981392,28,33
8.70685027,39.66982301,28,33
8.7068461,39.6698321,28,33
8.70684194,39.66984119,28,33
8.70683777,39.66985028,28,33
8.7068336,39.66985937,28,33
8.70682944,39.66986845,28,33
8.70682527,39.66987754,28.00387008,33
8.70682111,39.66988663,28.02715935,33
8.70681694,39.66989572,28.048676,33
8.70681277,39.66990481,28.06842002,33
8.70680861,39.6699139,28.08639143,33
8.70680444,39.66992299,28.10259021,33
8.70680027,39.66993208,28.11701638,33
8.70679611,39.66994116,28.12966992,33
8.70679194,39.66995025,28.14055084,33
8.70678778,39.66995934,28.14965914,33
8.70678361,39.66996843,28.15699481,33
8.70677944,39.66997752,28.16255787,33
8.70677528,39.66998661,28.1663483,33
8.70677111,39.6699957,28.16836612,33
8.70676694,39.67000479,28.16861131,33
8.70676278,39.67001387,28.16708388,33
8.70675861,39.67002296,28.16378382,33
8.70675445,39.67003205,28.15871115,33
8.70675028,39.67004114,28.15186586,33
8.70674611,39.67005023,28.14030696,33
8.70674195,39.67005932,28.12367463,33
8.70673778,39.67006841,28.10704229,33
8.70673361,39.6700775,28.09040996,33
8.70672945,39.67008658,28.07377763,33
8.70672528,39.67009567,28.0571453,33
8.70672112,39.67010476,28.04051297,33
8.70671695,39.67011385,28.02388063,33
8.70671278,39.67012294,28.0072483,33
8.70670862,39.67013203,28,33
8.70670445,39.67014112,28,33
8.70670028,39.67015021,28,33
8.70669612,39.67015929,28,33
8.70669195,39.67016838,28,33
8.70668778,39.67017747,28,33
8.70668362,39.67018656,28,33
8.70667945,39.67019565,28,33
8.70667529,39.67020474,28,33
8.70667112,39.67021383,28,33
8.70666695,39.67022292,28.02756521,33
8.70666279,39.670232,28.07004796,33
8.70665862,39.67024109,28.11075807,33
8.70665445,39.67025018,28.14969557,33
8.70665029,39.67025927,28.18686045,33
8.70664612,39.67026836,28.2222527,33
8.70664196,39.67027745,28.25587234,33
8.70663779,39.67028654,28.28771935,33
8.70663362,39.67029563,28.31779374,33
8.70662946,39.67030471,28.34609551,33
8.70662529,39.6703138,28.37262465,33
8.70662112,39.67032289,28.39738118,33
8.70661696,39.67033198,28.42036508,33
8.70661279,39.67034107,28.44157637,33
8.70660863,39.67035016,28.46101503,33
8.70660446,39.67035925,28.47868107,33
8.70660029,39.67036834,28.49457449,33
8.70659613,39.67037742,28.50869528,33
8.70659196,39.67038651,28.52104346,33
8.70658779,39.6703956,28.50827833,33
8.70658363,39.67040469,28.491646,33
8.70657946,39.67041378,28.47501367,33
8.7065753,39.67042287,28.45838134,33
8.70657113,39.67043196,28.44174901,33
8.70656696,39.67044105,28.42511667,33
8.7065628,39.67045013,28.40848434,33
8.70655863,39.67045922,28.39185201,33
8.70655446,39.67046831,28.37521968,33
8.7065503,39.6704774,28.35858734,33
8.70654613,39.67048649,28.34195501,33
8.70654196,39.67049558,28.32532268,33
8.7065378,39.67050467,28.30869035,33
8.70653363,39.67051376,28.29205802,33
8.70652947,39.67052284,28.27542568,33
8.7065253,39.67053193,28.25879335,33
8.70652113,39.67054102,28.24216102,33
8.70651697,39.67055011,28.22552869,33
8.7065128,39.6705592,28.21294099,33
8.70650863,39.67056829,28.23943667,33
8.70650447,39.67057738,28.26770497,33
8.7065003,39.67058647,28.29774589,33
8.70649614,39.67059555,28.32955943,33
8.70649197,39.67060464,28.36314559,33
8.7064878,39.67061373,28.39850438,33
8.70648364,39.67062282,28.43563579,33
8.70647947,39.67063191,28.47453981,33
8.7064753,39.670641,28.51521646,33
8.70647114,39.67065009,28.55766573,33
8.70646697,39.67065918,28.60188763,33
8.70646281,39.67066826,28.64788214,33
8.70645864,39.67067735,28.69275101,33
8.70645447,39.67068644,28.73315576,33
8.70645031,39.67069553,28.77178789,33
8.70644614,39.67070462,28.8086474,33
8.70644197,39.67071371,28.84373429,33
8.70643781,39.6707228,28.87704856,33
8.70643364,39.67073189,28.89476653,33
8.70642948,39.67074097,28.88502126,33
8.70642531,39.67075006,28.87704862,33
8.70642114,39.67075915,28.87084859,33
8.70641698,39.67076824,28.86642119,33
8.70641281,39.67077733,28.86376641,33
8.70640864,39.67078642,28.86288425,33
8.70640448,39.67079551,28.86377471,33
8.70640031,39.6708046,28.86643779,33
8.70639614,39.67081369,28.87087349,33
8.70639198,39.67082277,28.87708182,33
8.70638781,39.67083186,28.88506277,33
8.70638365,39.67084095,28.89481633,33
8.70637948,39.67085004,28.90634252,33
8.70637531,39.67085913,28.91964134,33
8.70637115,39.67086822,28.93471277,33
8.70636698,39.67087731,28.95155682,33
8.70636281,39.6708864,28.9701735,33
8.70635865,39.67089548,28.99056279,33
8.70635448,39.67090457,29,33
8.70635032,39.67091366,29,33
8.70634615,39.67092275,29,33
8.70634198,39.67093184,29,33
8.70633782,39.67094093,29,33
8.70633365,39.67095002,29,33
8.70632948,39.67095911,29,33
8.70632532,39.67096819,29,33
8.70632115,39.67097728,29,33
8.70631699,39.67098637,29,33
8.70631282,39.67099546,29,33
8.70630865,39.67100455,29,33
8.70630449,39.67101364,29,33
8.70630032,39.67102273,29,33
8.70629615,39.67103182,29,33
8.70629199,39.6710409,29,33
8.70628782,39.67104999,29,33
8.70628366,39.67105908,29,33
8.70627949,39.67106817,29,33
8.70627532,39.67107726,28.95744733,33
8.70627116,39.67108635,28.90415891,33
8.70626699,39.67109544,28.85087049,33
8.70626282,39.67110453,28.79758207,33
8.70625866,39.67111361,28.74429365,33
8.70625449,39.6711227,28.69100523,33
8.70625032,39.67113179,28.63771681,33
8.70624616,39.67114088,28.58442838,33
8.70624199,39.67114997,28.53113996,33
8.70623783,39.67115906,28.47785154,33
8.70623366,39.67116815,28.42456312,33
8.70622949,39.67117724,28.3712747,33
8.70622533,39.67118632,28.31798628,33
8.70622116,39.67119541,28.26469786,33
8.70621699,39.6712045,28.21140943,33
8.70621283,39.67121359,28.15812101,33
8.70620866,39.67122268,28.10428076,33
8.7062045,39.67123177,28.05041555,33
8.70620033,39.67124086,28,33
8.70619616,39.67124995,28,33
8.706192,39.67125903,28,33
8.70618783,39.67126812,28,33
8.70618366,39.67127721,28,33
8.7061795,39.6712863,28,33
8.70617533,39.67129539,28,33
8.70617117,39.67130448,28,33
8.706167,39.67131357,28,33
8.70616283,39.67132266,28,33
8.70615867,39.67133174,28,33
8.7061545,39.67134083,28,33
8.70615033,39.67134992,28,33
8.70614617,39.67135901,28,33
8.706142,39.6713681,28,33
8.70613784,39.67137719,28,33
8.70613367,39.67138628,28,33
8.7061295,39.67139537,28,33
8.70612534,39.67140445,28,33
8.70612117,39.67141354,28,33
8.706117,39.67142263,28,33
8.70611284,39.67143172,28,33
8.70610867,39.67144081,28,33
8.7061045,39.6714499,28,33
8.70610034,39.67145899,28,33
8.70609617,39.67146808,28,33
8.70609201,39.67147716,28,33
8.70608784,39.67148625,28,33
8.70608367,39.67149534,28,33
8.70607951,39.67150443,28,33
8.70607534,39.67151352,28,33
8.70607117,39.67152261,28,33
8.70606701,39.6715317,28,33
8.70606284,39.67154079,28,33
8.70605868,39.67154987,28,33
8.70605451,39.67155896,28,33
8.70605034,39.67156805,28,33
8.70604618,39.67157714,28,33
8.70604201,39.67158623,28,33
8.70603784,39.67159532,28,33
8.70603368,39.67160441,28,33
8.70602951,39.6716135,28,33
8.70602535,39.67162258,28,33
8.70602118,39.67163167,28,33
8.70601701,39.67164076,28,33
8.70601285,39.67164985,28,33
8.70600868,39.67165894,28,33
8.70600451,39.67166803,28,33
8.70600035,39.67167712,28,33
8.70599618,39.67168621,28,33
8.70599202,39.67169529,28,33
8.70598785,39.67170438,28,33
8.70598368,39.67171347,28,33
8.70597952,39.67172256,28,33
8.70597535,39.67173165,28,33
8.70597118,39.67174074,28,33
8.70596702,39.67174983,28,33
8.70596285,39.67175892,28,33
8.70595869,39.671768,27.99679617,33
8.70595452,39.67177709,27.98016384,33
8.70595035,39.67178618,27.96353151,33
8.70594619,39.67179527,27.94689917,33
8.70594202,39.67180436,27.93026684,33
8.70593785,39.67181345,27.91363451,33
8.70593369,39.67182254,27.89700218,33
8.70592952,39.67183163,27.88036984,33
8.70592535,39.67184072,27.86373751,33
8.70592119,39.6718498,27.84710518,33
8.70591702,39.67185889,27.83047285,33
8.70591286,39.67186798,27.81384052,33
8.70590869,39.67187707,27.79720818,33
8.70590452,39.67188616,27.78057585,33
8.70590036,39.67189525,27.76394352,33
8.70589619,39.67190434,27.74731119,33
8.70589202,39.67191343,27.73067886,33
8.70588786,39.67192251,27.71404652,33
8.70588369,39.6719316,27.69741419,33
8.70587953,39.67194069,27.68078186,33
8.70587536,39.67194978,27.66414953,33
8.70587119,39.67195887,27.64751719,33
8.70586703,39.67196796,27.63088486,33
8.70586286,39.67197705,27.61425253,33
8.70585869,39.67198614,27.5976202,33
8.70585453,39.67199522,27.58098787,33
8.70585036,39.67200431,27.56435553,33
8.7058462,39.6720134,27.5477232,33
8.70584203,39.67202249,27.53109087,33
8.70583786,39.67203158,27.51445854,33
8.7058337,39.67204067,27.4978262,33
8.70582953,39.67204976,27.48119387,33
8.70582536,39.67205885,27.46456154,33
8.7058212,39.67206793,27.44792921,33
8.70581703,39.67207702,27.43129688,33
8.70581287,39.67208611,27.41466454,33
8.7058087,39.6720952,27.39371123,33
8.70580453,39.67210429,27.35693526,33
8.70580037,39.67211338,27.32193191,33
8.7057962,39.67212247,27.28870118,33
8.70579203,39.67213156,27.25724307,33
8.70578787,39.67214064,27.22755759,33
8.7057837,39.67214973,27.19964472,33
8.70577953,39.67215882,27.17350448,33
8.70577537,39.67216791,27.14913686,33
8.7057712,39.672177,27.12654186,33
8.70576704,39.67218609,27.10571948,33
8.70576287,39.67219518,27.08666972,33
8.7057587,39.67220427,27.06939259,33
8.70575454,39.67221335,27.05388807,33
8.70575037,39.67222244,27.04015618,33
8.7057462,39.67223153,27.02819691,33
8.70574204,39.67224062,27.01801026,33
8.70573787,39.67224971,27.00959623,33
8.70573371,39.6722588,27.00295483,33
8.70572954,39.67226789,27,33
8.70572537,39.67227698,27,33
8.70572121,39.67228606,27,33
8.70571704,39.67229515,27,33
8.70571287,39.67230424,27,33
8.70570871,39.67231333,27,33
8.70570454,39.67232242,27,33
8.70570038,39.67233151,27,33
8.70569621,39.6723406,27,33
8.70569204,39.67234969,27,33
8.70568788,39.67235877,27,33
8.70568371,39.67236786,27,33
8.70567954,39.67237695,27,33
8.70567538,39.67238604,27,33
8.70567121,39.67239513,27,33
8.70566705,39.67240422,27,33
8.70566288,39.67241331,27,33
8.70565871,39.6724224,27,33
8.70565455,39.67243148,27,33
8.70565038,39.67244057,27.00838079,33
8.70564621,39.67244966,27.0223321,33
8.70564205,39.67245875,27.03805603,33
8.70563788,39.67246784,27.05555259,33
8.70563371,39.67247693,27.07482176,33
8.70562955,39.67248602,27.09586356,33
8.70562538,39.67249511,27.11867798,33
8.70562122,39.67250419,27.14326502,33
8.70561705,39.67251328,27.16962468,33
8.70561288,39.67252237,27.19775697,33
8.70560872,39.67253146,27.22766187,33
8.70560455,39.67254055,27.2593394,33
8.70560038,39.67254964,27.29278954,33
8.70559622,39.67255873,27.32801231,33
8.70559205,39.67256782,27.3650077,33
8.70558789,39.6725769,27.40377572,33
8.70558372,39.67258599,27.44431635,33
8.70557955,39.67259508,27.4866296,33
8.70557539,39.67260417,27.53071548,33
8.70557122,39.67261326,27.57174336,33
8.70556705,39.67262235,27.61066532,33
8.70556289,39.67263144,27.64781467,33
8.70555872,39.67264053,27.68319139,33
8.70555456,39.67264961,27.71679549,33
8.70555039,39.6726587,27.74862697,33
8.70554622,39.67266779,27.77868583,33
8.70554206,39.67267688,27.80697207,33
8.70553789,39.67268597,27.83348569,33
8.70553372,39.67269506,27.85822668,33
8.70552956,39.67270415,27.88119505,33
8.70552539,39.67271324,27.90239081,33
8.70552123,39.67272232,27.92181394,33
8.70551706,39.67273141,27.93946444,33
8.70551289,39.6727405,27.95534233,33
8.70550873,39.67274959,27.9694476,33
8.70550456,39.67275868,27.98178024,33
8.70550039,39.67276777,27.99234027,33
8.70549623,39.67277686,28,33
8.70549206,39.67278595,28,33
8.70548789,39.67279504,28,33
8.70548373,39.67280412,28,33
8.70547956,39.67281321,28,33
8.7054754,39.6728223,28,33
8.70547123,39.67283139,28,33
8.70546706,39.67284048,28,33
8.7054629,39.67284957,28,33
8.70545873,39.67285866,28,33
8.70545456,39.67286775,27.98428397,33
8.7054504,39.67287683,27.96765164,33
8.70544623,39.67288592,27.95101931,33
8.70544207,39.67289501,27.93438698,33
8.7054379,39.6729041,27.91775464,33
8.70543373,39.67291319,27.90112231,33
8.70542957,39.67292228,27.88448998,33
8.7054254,39.67293137,27.86785765,33
8.70542123,39.67294046,27.85122531,33
8.70541707,39.67294954,27.81792827,33
8.7054129,39.67295863,27.75804021,33
8.70540874,39.67296772,27.69992477,33
8.70540457,39.67297681,27.64358196,33
8.7054004,39.6729859,27.58901176,33
8.70539624,39.67299499,27.53621419,33
8.70539207,39.67300408,27.48518924,33
8.7053879,39.67301317,27.43593691,33
8.70538374,39.67302225,27.3884572,33
8.70537957,39.67303134,27.34275011,33
8.70537541,39.67304043,27.29881565,33
8.70537124,39.67304952,27.25665381,33
8.70536707,39.67305861,27.21626458,33
8.70536291,39.6730677,27.17764798,33
8.70535874,39.67307679,27.140804,33
8.70535457,39.67308588,27.10573265,33
8.70535041,39.67309496,27.07243391,33
8.70534624,39.67310405,27.04090779,33
8.70534207,39.67311314,27.0111543,33
8.70533791,39.67312223,27,33
8.70533374,39.67313132,27,33
8.70532958,39.67314041,27,33
8.70532541,39.6731495,27,33
8.70532124,39.67315859,27,33
8.70531708,39.67316767,27,33
8.70531291,39.67317676,27,33
8.70530874,39.67318585,27,33
8.70530458,39.67319494,27,33
8.70530041,39.67320403,27,33
8.70529625,39.67321312,27,33
8.70529208,39.67322221,27,33
8.70528791,39.6732313,27,33
8.70528375,39.67324038,27,33
8.70527958,39.67324947,27,33
8.70527541,39.67325856,27,33
8.70527125,39.67326765,27,33
8.70526708,39.67327674,27,33
8.70526292,39.67328583,27,33
8.70525875,39.67329492,27,33
8.70525458,39.67330401,27,33
8.70525042,39.67331309,27,33
8.70524625,39.67332218,27,33
8.70524208,39.67333127,27,33
8.70523792,39.67334036,27,33
8.70523375,39.67334945,27,33
8.70522959,39.67335854,27,33
8.70522542,39.67336763,27,33
8.70522125,39.67337672,27,33
8.70521709,39.6733858,27,33
8.70521292,39.67339489,27,33
8.70520875,39.67340398,27,33
8.70520459,39.67341307,27,33
8.70520042,39.67342216,27,33
8.70519625,39.67343125,27,33
8.70519209,39.67344034,27,33
8.70518792,39.67344943,27,33
8.70518376,39.67345851,27,33
8.70517959,39.6734676,27,33
8.70517542,39.67347669,27,33
8.70517126,39.67348578,27,33
8.70516709,39.67349487,27,33
8.70516292,39.67350396,27,33
8.70515876,39.67351305,27,33
8.70515459,39.67352214,27,33
8.70515043,39.67353122,27,33
8.70514626,39.67354031,27,33
8.70514209,39.6735494,27,33
8.70513793,39.67355849,27,33
8.70513376,39.67356758,27,33
8.70512959,39.67357667,27,33
8.70512543,39.67358576,27,33
8.70512126,39.67359485,27,33
8.7051171,39.67360393,27,33
8.70511293,39.67361302,27,33
8.70510876,39.67362211,27,33
8.7051046,39.6736312,27,33
8.70510043,39.67364029,27,33
8.70509626,39.67364938,27,33
8.7050921,39.67365847,27,33
8.70508793,39.67366756,27,33
8.70508377,39.67367664,27,33
8.7050796,39.67368573,27,33
8.70507543,39.67369482,27,33
8.70507127,39.67370391,27,33
8.7050671,39.673713,27,33
8.7050671,39.673713,27,34
8.70506293,39.67372209,27,34
8.70505876,39.67373118,27,34
8.70505459,39.67374027,27,34
8.70505043,39.67374935,27,34
8.70504626,39.67375844,27,34
8.70504209,39.67376753,27,34
8.70503792,39.67377662,27,34
8.70503375,39.67378571,27,34
8.70502958,39.6737948,27,34
8.70502541,39.67380389,27,34
8.70502125,39.67381297,27,34
8.70501708,39.67382206,27,34
8.70501291,39.67383115,27,34
8.70500874,39.67384024,27,34
8.70500457,39.67384933,27,34
8.7050004,39.67385842,27,34
8.70499623,39.67386751,27,34
8.70499207,39.67387659,27,34
8.7049879,39.67388568,27,34
8.70498373,39.67389477,27,34
8.70497956,39.67390386,27,34
8.70497539,39.67391295,27,34
8.70497122,39.67392204,27,34
8.70496705,39.67393113,27,34
8.70496289,39.67394021,27,34
8.70495872,39.6739493,27,34
8.70495455,39.67395839,27,34
8.70495038,39.67396748,27,34
8.70494621,39.67397657,27,34
8.70494204,39.67398566,27,34
8.70493787,39.67399475,27,34
8.70493371,39.67400383,27,34
8.70492954,39.67401292,27,34
8.70492537,39.67402201,27,34
8.7049212,39.6740311,27,34
8.7049212,39.6740311,27,35
8.70491703,39.67404019,27,35
8.70491287,39.67404928,27,35
8.7049087,39.67405837,27,35
8.70490453,39.67406745,27,35
8.70490037,39.67407654,27,35
8.7048962,39.67408563,27,35
8.70489203,39.67409472,27,35
8.70488787,39.67410381,27,35
8.7048837,39.6741129,27,35
8.70487953,39.67412199,27,35
8.70487537,39.67413108,27,35
8.7048712,39.67414016,27,35
8.70486703,39.67414925,27,35
8.70486287,39.67415834,27,35
8.7048587,39.67416743,27,35
8.70485453,39.67417652,27,35
8.70485036,39.67418561,27,35
8.7048462,39.6741947,27,35
8.70484203,39.67420378,27,35
8.70483786,39.67421287,27,35
8.7048337,39.67422196,27,35
8.70482953,39.67423105,27,35
8.70482536,39.67424014,27,35
8.7048212,39.67424923,27,35
8.70481703,39.67425832,27,35
8.70481286,39.67426741,27,35
8.7048087,39.67427649,27,35
8.70480453,39.67428558,27,35
8.70480036,39.67429467,27,35
8.7047962,39.67430376,27,35
8.70479203,39.67431285,27,35
8.70478786,39.67432194,27,35
8.7047837,39.67433103,27,35
8.70477953,39.67434011,27,35
8.70477536,39.6743492,27,35
8.7047712,39.67435829,27,35
8.70476703,39.67436738,27,35
8.70476286,39.67437647,27,35
8.7047587,39.67438556,27,35
8.70475453,39.67439465,27,35
8.70475036,39.67440373,27,35
8.7047462,39.67441282,27,35
8.70474203,39.67442191,27,35
8.70473786,39.674431,27,35
8.70473369,39.67444009,27,35
8.70472953,39.67444918,27,35
8.70472536,39.67445827,27,35
8.70472119,39.67446736,27,35
8.70471703,39.67447644,27,35
8.70471286,39.67448553,27,35
8.70470869,39.67449462,27,35
8.70470453,39.67450371,27,35
8.70470036,39.6745128,27,35
8.70469619,39.67452189,27,35
8.70469203,39.67453098,27,35
8.70468786,39.67454006,27,35
8.70468369,39.67454915,27,35
8.70467953,39.67455824,27,35
8.70467536,39.67456733,27,35
8.70467119,39.67457642,27,35
8.70466703,39.67458551,27,35
8.70466286,39.6745946,27,35
8.70465869,39.67460369,27,35
8.70465453,39.67461277,27,35
8.70465036,39.67462186,27,35
8.70464619,39.67463095,27,35
8.70464203,39.67464004,27,35
8.70463786,39.67464913,27,35
8.70463369,39.67465822,27,35
8.70462953,39.67466731,27,35
8.70462536,39.67467639,27,35
8.70462119,39.67468548,27,35
8.70461702,39.67469457,27,35
8.70461286,39.67470366,27,35
8.70460869,39.67471275,27,35
8.70460452,39.67472184,27,35
8.70460036,39.67473093,27,35
8.70459619,39.67474002,27,35
8.70459202,39.6747491,27,35
8.70458786,39.67475819,27,35
8.70458369,39.67476728,27,35
8.70457952,39.67477637,27,35
8.70457536,39.67478546,27,35
8.70457119,39.67479455,27,35
8.70456702,39.67480364,27,35
8.70456286,39.67481272,27,35
8.70455869,39.67482181,27,35
8.70455452,39.6748309,27,35
8.70455036,39.67483999,27,35
8.70454619,39.67484908,27,35
8.70454202,39.67485817,27,35
8.70453786,39.67486726,27,35
8.70453369,39.67487635,27,35
8.70452952,39.67488543,27,35
8.70452536,39.67489452,27,35
8.70452119,39.67490361,27,35
8.70451702,39.6749127,27,35
8.70451286,39.67492179,27,35
8.70450869,39.67493088,27,35
8.70450452,39.67493997,27,35
8.70450035,39.67494905,27,35
8.70449619,39.67495814,27,35
8.70449202,39.67496723,27,35
8.70448785,39.67497632,27,35
8.70448369,39.67498541,27,35
8.70447952,39.6749945,27,35
8.70447535,39.67500359,27,35
8.70447119,39.67501267,27,35
8.70446702,39.67502176,27,35
8.70446285,39.67503085,27,35
8.70445869,39.67503994,27,35
8.70445452,39.67504903,26.99735833,35
8.70445035,39.67505812,26.99056393,35
8.70444619,39.67506721,26.98199671,35
8.70444202,39.6750763,26.97165667,35
8.70443785,39.67508538,26.95954383,35
8.70443369,39.67509447,26.94565817,35
8.70442952,39.67510356,26.9299997,35
8.70442535,39.67511265,26.91256842,35
8.70442119,39.67512174,26.89336432,35
8.70441702,39.67513083,26.87238741,35
8.70441285,39.67513992,26.84963769,35
8.70440869,39.675149,26.82511515,35
8.70440452,39.67515809,26.79881981,35
8.70440035,39.67516718,26.75849417,35
8.70439619,39.67517627,26.7017787,35
8.70439202,39.67518536,26.64683604,35
8.70438785,39.67519445,26.59366619,35
8.70438369,39.67520354,26.54226916,35
8.70437952,39.67521263,26.49264493,35
8.70437535,39.67522171,26.44479352,35
8.70437118,39.6752308,26.39871493,35
8.70436702,39.67523989,26.35440914,35
8.70436285,39.67524898,26.31187617,35
8.70435868,39.67525807,26.27111602,35
8.70435452,39.67526716,26.23212867,35
8.70435035,39.67527625,26.19491414,35
8.70434618,39.67528533,26.15947242,35
8.70434202,39.67529442,26.12580351,35
8.70433785,39.67530351,26.09390741,35
8.70433368,39.6753126,26.06378413,35
8.70432952,39.67532169,26.03543366,35
8.70432535,39.67533078,26.00885601,35
8.70432118,39.67533987,26,35
8.70431702,39.67534896,26,35
8.70431285,39.67535804,26,35
8.70430868,39.67536713,26,35
8.70430452,39.67537622,26,35
8.70430035,39.67538531,26,35
8.70429618,39.6753944,26,35
8.70429202,39.67540349,26,35
8.70428785,39.67541258,26,35
8.70428368,39.67542166,26,35
8.70427952,39.67543075,26,35
8.70427535,39.67543984,26,35
8.70427118,39.67544893,26,35
8.70426702,39.67545802,26,35
8.70426285,39.67546711,26,35
8.70425868,39.6754762,26,35
8.70425451,39.67548529,26,35
8.70425035,39.67549437,26,35
8.70424618,39.67550346,26,35
8.70424201,39.67551255,26,35
8.70423785,39.67552164,26,35
8.70423368,39.67553073,26,35
8.70422951,39.67553982,26,35
8.70422535,39.67554891,26,35
8.70422118,39.67555799,26,35
8.70421701,39.67556708,26,35
8.70421285,39.67557617,26,35
8.70420868,39.67558526,26,35
8.70420451,39.67559435,26,35
8.70420035,39.67560344,26,35
8.70419618,39.67561253,26,35
8.70419201,39.67562162,26,35
8.70418785,39.6756307,26,35
8.70418368,39.67563979,26,35
8.70417951,39.67564888,26,35
8.70417535,39.67565797,26,35
8.70417118,39.67566706,26,35
8.70416701,39.67567615,26,35
8.70416285,39.67568524,26,35
8.70415868,39.67569432,26,35
8.70415451,39.67570341,26,35
8.70415035,39.6757125,26,35
8.70414618,39.67572159,26,35
8.70414201,39.67573068,26,35
8.70413784,39.67573977,26,35
8.70413368,39.67574886,26,35
8.70412951,39.67575794,26,35
8.70412534,39.67576703,26,35
8.70412118,39.67577612,26,35
8.70411701,39.67578521,26,35
8.70411284,39.6757943,26,35
8.70410868,39.67580339,26,35
8.70410451,39.67581248,26,35
8.70410034,39.67582157,26,35
8.70409618,39.67583065,26,35
8.70409201,39.67583974,26,35
8.70408784,39.67584883,26,35
8.70408368,39.67585792,26,35
8.70407951,39.67586701,26,35
8.70407534,39.6758761,26,35
8.70407118,39.67588519,26,35
8.70406701,39.67589427,26,35
8.70406284,39.67590336,26,35
8.70405868,39.67591245,26,35
8.70405451,39.67592154,26,35
8.70405034,39.67593063,26,35
8.70404618,39.67593972,26,35
8.70404201,39.67594881,26,35
8.70403784,39.6759579,26,35
8.70403368,39.67596698,26,35
8.70402951,39.67597607,26,35
8.70402534,39.67598516,26,35
8.70402117,39.67599425,26,35
8.70401701,39.67600334,26,35
8.70401284,39.67601243,26,35
8.70400867,39.67602152,26,35
8.70400451,39.6760306,26,35
8.70400034,39.67603969,26,35
8.70399617,39.67604878,26,35
8.70399201,39.67605787,26,35
8.70398784,39.67606696,26,35
8.70398367,39.67607605,26,35
8.70397951,39.67608514,26,35
8.70397534,39.67609423,26,35
8.70397117,39.67610331,26,35
8.70396701,39.6761124,26,35
8.70396284,39.67612149,26,35
8.70395867,39.67613058,26,35
8.70395451,39.67613967,26,35
8.70395034,39.67614876,26,35
8.70394617,39.67615785,26,35
8.70394201,39.67616693,26,35
8.70393784,39.67617602,26,35
8.70393367,39.67618511,26,35
8.70392951,39.6761942,26,35
8.70392534,39.67620329,26,35
8.70392117,39.67621238,26,35
